experimental_id,colony_id,position_virus,treatment,treatment_nr,video_position,feeding_session,camera,block,position_on_video,time_first_ant_left,time_first_ant_right,second,side_of_first_ant,feeding_side,event_id,feeding_annotation_end,feeding_start,feeding_end,f2_start,f2_end,f3_start,f3_end,f4_start,f4_end,feeding_duration
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r24,01:48:00.000,00:55:16.880,00:57:10.120,NA,NA,NA,NA,NA,NA,00:01:53.240
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r25,01:48:00.000,00:57:46.760,00:59:25.720,01:00:11.440,01:01:24.840,NA,NA,NA,NA,00:02:52.360
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r26,01:48:00.000,00:58:19.880,00:59:33.720,NA,NA,NA,NA,NA,NA,00:01:13.840
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r27,01:48:00.000,00:58:42.360,01:00:04.160,NA,NA,NA,NA,NA,NA,00:01:21.800
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r28,01:48:00.000,00:58:41.800,01:00:01.200,NA,NA,NA,NA,NA,NA,00:01:19.400
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r29,01:48:00.000,01:01:17.560,01:02:43.240,NA,NA,NA,NA,NA,NA,00:01:25.680
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r30,01:48:00.000,01:02:41.560,01:04:20.720,NA,NA,NA,NA,NA,NA,00:01:39.160
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r31,01:48:00.000,01:06:30.160,01:07:00.000,NA,NA,NA,NA,NA,NA,00:00:29.840
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r32,01:48:00.000,01:07:58.960,01:08:58.360,NA,NA,NA,NA,NA,NA,00:00:59.400
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r33,01:48:00.000,01:08:53.720,01:10:09.119,NA,NA,NA,NA,NA,NA,00:01:15.399
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r34,01:48:00.000,01:09:43.159,01:11:55.840,NA,NA,NA,NA,NA,NA,00:02:12.681
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r35,01:48:00.000,01:10:23.640,01:13:28.000,NA,NA,NA,NA,NA,NA,00:03:04.360
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r36,01:48:00.000,01:12:44.280,01:14:17.079,NA,NA,NA,NA,NA,NA,00:01:32.799
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r37,01:48:00.000,01:12:58.840,01:15:03.000,NA,NA,NA,NA,NA,NA,00:02:04.160
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r38,01:48:00.000,01:14:16.280,01:15:33.560,NA,NA,NA,NA,NA,NA,00:01:17.280
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r39,01:48:00.000,01:15:16.400,01:15:44.600,NA,NA,NA,NA,NA,NA,00:00:28.200
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r40,01:48:00.000,01:15:26.159,01:16:46.880,NA,NA,NA,NA,NA,NA,00:01:20.721
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r41,01:48:00.000,01:15:32.239,01:17:07.079,NA,NA,NA,NA,NA,NA,00:01:34.840
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r42,01:48:00.000,01:17:10.400,01:18:39.680,NA,NA,NA,NA,NA,NA,00:01:29.280
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r43,01:48:00.000,01:18:40.680,01:20:01.680,NA,NA,NA,NA,NA,NA,00:01:21.000
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r44,01:48:00.000,01:19:17.560,01:20:42.079,NA,NA,NA,NA,NA,NA,00:01:24.519
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r45,01:48:00.000,01:20:10.119,01:21:40.199,NA,NA,NA,NA,NA,NA,00:01:30.080
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r46,01:48:00.000,01:21:30.159,01:21:55.079,01:23:21.440,01:25:19.079,NA,NA,NA,NA,00:02:22.559
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r47,01:48:00.000,01:22:42.440,01:24:42.560,NA,NA,NA,NA,NA,NA,00:02:00.120
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r48,01:48:00.000,01:23:05.720,01:24:49.360,NA,NA,NA,NA,NA,NA,00:01:43.640
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r49,01:48:00.000,01:23:08.920,01:25:26.920,NA,NA,NA,NA,NA,NA,00:02:18.000
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r50,01:48:00.000,01:25:18.680,01:26:10.640,01:26:54.079,01:27:43.600,NA,NA,NA,NA,00:01:41.481
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r51,01:48:00.000,01:29:25.760,01:31:46.400,NA,NA,NA,NA,NA,NA,00:02:20.640
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r52,01:48:00.000,01:29:46.440,01:31:10.720,NA,NA,NA,NA,NA,NA,00:01:24.280
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r53,01:48:00.000,01:30:52.760,01:33:56.720,NA,NA,NA,NA,NA,NA,00:03:03.960
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r54,01:48:00.000,01:32:27.920,01:34:02.560,01:34:54.480,01:35:41.159,01:35:52.079,01:36:26.840,NA,NA,00:02:56.080
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r55,01:48:00.000,01:32:19.920,01:34:21.119,NA,NA,NA,NA,NA,NA,00:02:01.199
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r56,01:48:00.000,01:32:35.159,01:35:24.200,01:35:56.640,01:36:17.119,NA,NA,NA,NA,00:03:09.520
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r57,01:48:00.000,01:32:40.640,01:35:08.079,NA,NA,NA,NA,NA,NA,00:02:27.439
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r58,01:48:00.000,01:32:35.039,01:34:25.079,NA,NA,NA,NA,NA,NA,00:01:50.040
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r59,01:48:00.000,01:33:39.720,01:34:52.000,NA,NA,NA,NA,NA,NA,00:01:12.280
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r60,01:48:00.000,01:35:01.440,01:35:56.880,01:36:36.760,01:37:02.400,01:37:23.840,01:38:03.720,NA,NA,00:02:00.960
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r61,01:48:00.000,01:37:46.440,01:39:59.159,NA,NA,NA,NA,NA,NA,00:02:12.719
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r62,01:48:00.000,01:38:21.400,01:43:29.960,NA,NA,NA,NA,NA,NA,00:05:08.560
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r63,01:48:00.000,01:38:23.000,01:39:11.119,NA,NA,NA,NA,NA,NA,00:00:48.119
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r64,01:48:00.000,01:42:20.880,01:44:04.920,NA,NA,NA,NA,NA,NA,00:01:44.040
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r65,01:48:00.000,01:43:54.360,01:45:46.920,NA,NA,NA,NA,NA,NA,00:01:52.560
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r66,01:48:00.000,01:45:37.800,01:47:37.640,01:48:08.079,01:48:28.760,01:49:58.320,01:50:29.280,NA,NA,00:02:51.481
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,r,r67,01:48:00.000,01:47:54.840,01:49:39.119,NA,NA,NA,NA,NA,NA,00:01:44.279
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,l,l1,01:48:00.000,00:47:43.280,00:48:43.760,NA,NA,NA,NA,NA,NA,00:01:00.480
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,l,l2,01:48:00.000,01:02:57.320,01:03:31.840,NA,NA,NA,NA,NA,NA,00:00:34.520
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,l,l3,01:48:00.000,01:05:21.280,01:06:28.000,NA,NA,NA,NA,NA,NA,00:01:06.720
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,l,l4,01:48:00.000,01:06:46.600,01:07:37.360,NA,NA,NA,NA,NA,NA,00:00:50.760
FC13,A72,right,rr,1,1,1,1,4,NA,00:19:16,00:07:31,l,r,l,l5,01:48:00.000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r1,01:26:00.000,00:03:07.040,00:05:23.680,NA,NA,NA,NA,NA,NA,00:02:16.640
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r2,01:26:00.000,00:05:57.280,00:07:29.920,NA,NA,NA,NA,NA,NA,00:01:32.640
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r3,01:26:00.000,00:09:49.600,00:10:50.000,NA,NA,NA,NA,NA,NA,00:01:00.400
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r4,01:26:00.000,00:13:28.160,00:15:05.920,NA,NA,NA,NA,NA,NA,00:01:37.760
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r5,01:26:00.000,00:14:02.320,00:15:23.800,NA,NA,NA,NA,NA,NA,00:01:21.480
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r6,01:26:00.000,00:15:19.360,00:15:41.920,00:15:55.840,00:16:02.879,00:17:01.000,00:18:06.480,NA,NA,00:01:35.079
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r7,01:26:00.000,00:15:31.960,00:17:12.559,NA,NA,NA,NA,NA,NA,00:01:40.599
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r8,01:26:00.000,00:18:23.200,00:19:53.440,NA,NA,NA,NA,NA,NA,00:01:30.240
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r9,01:26:00.000,00:18:28.160,00:19:57.320,NA,NA,NA,NA,NA,NA,00:01:29.160
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r10,01:26:00.000,00:22:24.360,00:24:16.759,NA,NA,NA,NA,NA,NA,00:01:52.399
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r11,01:26:00.000,00:22:31.560,00:23:48.120,NA,NA,NA,NA,NA,NA,00:01:16.560
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r12,01:26:00.000,00:22:43.160,00:24:15.360,NA,NA,NA,NA,NA,NA,00:01:32.200
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r13,01:26:00.000,00:23:50.039,00:25:10.480,NA,NA,NA,NA,NA,NA,00:01:20.441
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r14,01:26:00.000,00:27:07.759,00:28:56.279,00:29:16.320,00:30:09.000,NA,NA,NA,NA,00:02:41.200
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r15,01:26:00.000,00:27:44.560,00:28:32.519,00:29:10.640,00:30:48.280,NA,NA,NA,NA,00:02:25.599
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r16,01:26:00.000,00:28:10.160,00:29:40.840,NA,NA,NA,NA,NA,NA,00:01:30.680
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r17,01:26:00.000,00:28:38.560,00:30:22.040,NA,NA,NA,NA,NA,NA,00:01:43.480
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r18,01:26:00.000,00:29:37.000,00:31:28.240,NA,NA,NA,NA,NA,NA,00:01:51.240
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r19,01:26:00.000,00:34:38.599,00:36:09.000,00:36:24.720,00:36:40.760,00:37:01.680,00:38:00.480,NA,NA,00:02:45.241
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r20,01:26:00.000,00:35:34.920,00:36:26.360,NA,NA,NA,NA,NA,NA,00:00:51.440
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r21,01:26:00.000,00:36:54.160,00:37:14.240,00:37:25.960,00:39:46.960,NA,NA,NA,NA,00:02:41.080
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r22,01:26:00.000,00:37:39.119,00:40:08.240,NA,NA,NA,NA,NA,NA,00:02:29.121
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r23,01:26:00.000,00:37:37.280,00:38:20.880,00:39:21.519,00:40:37.720,NA,NA,NA,NA,00:01:59.801
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r24,01:26:00.000,00:37:51.680,00:38:56.280,NA,NA,NA,NA,NA,NA,00:01:04.600
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r25,01:26:00.000,00:37:59.200,00:39:25.519,NA,NA,NA,NA,NA,NA,00:01:26.319
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r26,01:26:00.000,00:38:32.800,00:39:35.680,00:39:45.360,00:40:55.680,00:41:11.559,00:41:57.960,NA,NA,00:02:59.601
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r27,01:26:00.000,00:39:54.360,00:41:42.240,NA,NA,NA,NA,NA,NA,00:01:47.880
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r28,01:26:00.000,00:41:51.320,00:42:16.039,00:42:49.160,00:44:58.640,NA,NA,NA,NA,00:02:34.199
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r29,01:26:00.000,00:42:33.960,00:43:56.800,00:44:30.599,00:44:58.640,NA,NA,NA,NA,00:01:50.881
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r30,01:26:00.000,00:43:48.640,00:45:00.720,NA,NA,NA,NA,NA,NA,00:01:12.080
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r31,01:26:00.000,00:44:30.920,00:45:35.720,NA,NA,NA,NA,NA,NA,00:01:04.800
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r32,01:26:00.000,00:45:08.440,00:46:07.160,00:47:56.320,00:50:04.960,NA,NA,NA,NA,00:03:07.360
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r33,01:26:00.000,00:45:26.920,00:48:01.680,NA,NA,NA,NA,NA,NA,00:02:34.760
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r34,01:26:00.000,00:45:45.120,00:49:30.000,NA,NA,NA,NA,NA,NA,00:03:44.880
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r35,01:26:00.000,00:46:41.640,00:49:03.320,NA,NA,NA,NA,NA,NA,00:02:21.680
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r36,01:26:00.000,00:47:16.039,00:49:41.680,NA,NA,NA,NA,NA,NA,00:02:25.641
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r37,01:26:00.000,00:47:17.960,00:48:35.880,NA,NA,NA,NA,NA,NA,00:01:17.920
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r38,01:26:00.000,00:50:45.480,00:51:16.760,00:51:55.320,00:52:51.480,NA,NA,NA,NA,00:01:27.440
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r39,01:26:00.000,00:51:13.760,00:52:25.519,NA,NA,NA,NA,NA,NA,00:01:11.759
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r40,01:26:00.000,00:52:48.960,00:54:24.600,NA,NA,NA,NA,NA,NA,00:01:35.640
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r41,01:26:00.000,00:52:52.280,00:55:08.240,NA,NA,NA,NA,NA,NA,00:02:15.960
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r42,01:26:00.000,00:53:26.800,00:56:42.680,NA,NA,NA,NA,NA,NA,00:03:15.880
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r43,01:26:00.000,00:57:58.200,00:59:30.519,00:59:35.440,01:00:46.240,NA,NA,NA,NA,00:02:43.119
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r44,01:26:00.000,00:58:04.360,00:58:28.360,00:58:44.640,00:58:57.960,00:59:35.440,01:00:30.840,NA,NA,00:01:32.720
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r45,01:26:00.000,01:01:34.160,01:05:11.440,NA,NA,NA,NA,NA,NA,00:03:37.280
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r46,01:26:00.000,01:02:20.240,01:03:55.440,NA,NA,NA,NA,NA,NA,00:01:35.200
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r47,01:26:00.000,01:04:05.160,01:04:29.200,01:04:52.600,01:05:42.200,01:06:38.720,01:07:22.680,01:08:49.600,01:10:07.920,00:03:15.920
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r48,01:26:00.000,01:04:08.920,01:06:21.120,NA,NA,NA,NA,NA,NA,00:02:12.200
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r49,01:26:00.000,01:04:35.640,01:05:52.120,NA,NA,NA,NA,NA,NA,00:01:16.480
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r50,01:26:00.000,01:05:09.240,01:07:02.640,NA,NA,NA,NA,NA,NA,00:01:53.400
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r51,01:26:00.000,01:05:48.200,01:07:45.000,NA,NA,NA,NA,NA,NA,00:01:56.800
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r52,01:26:00.000,01:05:51.720,01:10:41.119,01:10:58.680,01:11:34.640,NA,NA,NA,NA,00:05:25.359
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r53,01:26:00.000,01:06:19.000,01:07:44.519,NA,NA,NA,NA,NA,NA,00:01:25.519
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r54,01:26:00.000,01:06:42.720,01:07:54.960,NA,NA,NA,NA,NA,NA,00:01:12.240
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r55,01:26:00.000,01:11:11.640,01:13:52.760,NA,NA,NA,NA,NA,NA,00:02:41.120
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r56,01:26:00.000,01:11:13.480,01:13:13.920,NA,NA,NA,NA,NA,NA,00:02:00.440
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r57,01:26:00.000,01:14:12.800,01:15:10.440,01:15:29.960,01:17:10.920,NA,NA,NA,NA,00:02:38.600
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r58,01:26:00.000,01:14:40.480,01:14:55.520,01:15:12.640,01:16:13.960,NA,NA,NA,NA,00:01:16.360
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r59,01:26:00.000,01:17:12.720,01:17:58.760,01:19:49.800,01:20:58.079,NA,NA,NA,NA,00:01:54.319
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r60,01:26:00.000,01:19:14.800,01:20:06.440,01:20:38.480,01:21:52.760,NA,NA,NA,NA,00:02:05.920
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r61,01:26:00.000,01:23:07.560,01:23:25.720,01:24:23.840,01:24:56.600,01:25:41.159,01:27:31.720,NA,NA,00:02:41.481
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,r,r62,01:26:00.000,01:23:53.000,01:24:05.920,01:24:16.960,01:25:42.119,NA,NA,NA,NA,00:01:38.079
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,l,l1,01:26:00.000,00:25:07.080,00:26:13.200,NA,NA,NA,NA,NA,NA,00:01:06.120
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,l,l2,01:26:00.000,00:34:43.320,00:35:44.840,NA,NA,NA,NA,NA,NA,00:01:01.520
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,l,l3,01:26:00.000,00:40:34.519,00:41:24.400,NA,NA,NA,NA,NA,NA,00:00:49.881
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,l,l4,01:26:00.000,00:44:59.880,00:46:20.960,NA,NA,NA,NA,NA,NA,00:01:21.080
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,l,l5,01:26:00.000,00:55:20.880,00:55:42.400,NA,NA,NA,NA,NA,NA,00:00:21.520
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,l,l6,01:26:00.000,01:09:53.760,01:11:09.159,NA,NA,NA,NA,NA,NA,00:01:15.399
FC14,A63,right,rl,2,2,1,2,4,NA,00:25:03,00:02:43,l,r,l,l7,01:26:00.000,01:24:25.360,01:25:23.199,NA,NA,NA,NA,NA,NA,00:00:57.839
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r1,01:38:00.000,00:36:55.360,00:38:07.519,00:38:13.320,00:38:30.320,NA,NA,NA,NA,00:01:29.159
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r2,01:38:00.000,00:39:47.960,00:40:20.760,NA,NA,NA,NA,NA,NA,00:00:32.800
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r3,01:38:00.000,00:41:16.400,00:41:56.960,NA,NA,NA,NA,NA,NA,00:00:40.560
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r4,01:38:00.000,00:43:13.880,00:43:53.800,NA,NA,NA,NA,NA,NA,00:00:39.920
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r5,01:38:00.000,00:44:09.240,00:44:59.240,NA,NA,NA,NA,NA,NA,00:00:50.000
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r6,01:38:00.000,00:45:39.120,00:47:01.960,NA,NA,NA,NA,NA,NA,00:01:22.840
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r7,01:38:00.000,00:46:10.280,00:47:10.160,NA,NA,NA,NA,NA,NA,00:00:59.880
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r8,01:38:00.000,00:46:35.880,00:47:11.280,NA,NA,NA,NA,NA,NA,00:00:35.400
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r9,01:38:00.000,00:46:54.360,00:47:28.280,NA,NA,NA,NA,NA,NA,00:00:33.920
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r10,01:38:00.000,00:47:21.480,00:47:52.720,00:48:08.720,00:48:37.880,00:48:58.160,00:49:08.559,NA,NA,00:01:10.799
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r11,01:38:00.000,00:47:36.880,00:48:54.480,NA,NA,NA,NA,NA,NA,00:01:17.600
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r12,01:38:00.000,00:49:19.000,00:49:48.120,NA,NA,NA,NA,NA,NA,00:00:29.120
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r13,01:38:00.000,00:51:30.600,00:53:12.160,NA,NA,NA,NA,NA,NA,00:01:41.560
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r14,01:38:00.000,00:51:54.360,00:53:25.320,NA,NA,NA,NA,NA,NA,00:01:30.960
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r15,01:38:00.000,00:52:00.079,00:52:13.320,00:52:50.200,00:53:01.800,NA,NA,NA,NA,00:00:24.841
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r16,01:38:00.000,00:53:37.559,00:54:43.840,NA,NA,NA,NA,NA,NA,00:01:06.281
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r17,01:38:00.000,00:53:49.360,00:55:16.800,NA,NA,NA,NA,NA,NA,00:01:27.440
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r18,01:38:00.000,00:54:39.960,00:55:34.760,NA,NA,NA,NA,NA,NA,00:00:54.800
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r19,01:38:00.000,00:54:53.720,00:56:03.039,NA,NA,NA,NA,NA,NA,00:01:09.319
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r20,01:38:00.000,00:54:58.960,00:56:22.200,NA,NA,NA,NA,NA,NA,00:01:23.240
FC15,A16,left,lr,3,3,1,3,4,NA,00:37:27,00:35:35,l,r,r,r21,01:38:00.000,00:55:32.320,00:56:03.400,00:56:16.440,00:56:22.200,00:56:40.559,00:57:12.400,NA,NA,00:01:08.681
