ID,Colony,TagID,Container,Position,PosID,#ScanTime,Comment,
4248,c28,0x1af,Box_45,H03,Box_45_H03,2024-03-25T14:05:26Z,,
4249,c28,0x51c,Box_45,A04,Box_45_A04,2024-03-25T14:06:01Z,,
4250,c28,0x44b,Box_45,B04,Box_45_B04,2024-03-25T14:06:15Z,,
4251,c28,0x248,Box_45,C04,Box_45_C04,2024-03-25T14:06:28Z,,
4252,c28,0x085,Box_45,D04,Box_45_D04,2024-03-25T14:06:46Z,,
4253,c28,0x102,Box_45,E04,Box_45_E04,2024-03-25T14:07:18Z,,
4254,c28,0x485,Box_45,F04,Box_45_F04,2024-03-25T14:07:29Z,,
4255,c28,0x4a2,Box_45,G04,Box_45_G04,2024-03-25T14:07:49Z,,
4256,c28,0x78e,Box_45,H04,Box_45_H04,2024-03-25T14:08:08Z,,
4257,c28,0x67d,Box_45,A05,Box_45_A05,2024-03-25T14:13:46Z,,
4258,c28,0x2f7,Box_45,B05,Box_45_B05,2024-03-25T14:13:57Z,,
4259,c28,0x71d,Box_45,C05,Box_45_C05,2024-03-25T14:14:06Z,,
4260,c28,0x381,Box_45,D05,Box_45_D05,2024-03-25T14:14:19Z,,
4261,c28,0x0c4,Box_45,E05,Box_45_E05,2024-03-25T14:14:36Z,,
4262,c28,0x458,Box_45,F05,Box_45_F05,2024-03-25T14:14:46Z,,
4263,c28,0x3c7,Box_45,G05,Box_45_G05,2024-03-25T14:15:19Z,,
4264,c28,0x11e,Box_45,H05,Box_45_H05,2024-03-25T14:15:44Z,,
4265,c28,0x3bb,Box_45,A06,Box_45_A06,2024-03-25T14:16:21Z,,
4266,c28,0x739,Box_45,B06,Box_45_B06,2024-03-25T14:16:41Z,,
4267,c28,0x608,Box_45,C06,Box_45_C06,2024-03-25T14:16:51Z,,
4268,c28,0x817,Box_45,D06,Box_45_D06,2024-03-25T14:17:02Z,,
4269,c28,0x402,Box_45,E06,Box_45_E06,2024-03-25T14:17:25Z,,
4270,c28,0x523,Box_45,F06,Box_45_F06,2024-03-25T14:17:41Z,,
4271,c28,0x2df,Box_45,G06,Box_45_G06,2024-03-25T14:17:57Z,,
4272,c28,0x4af,Box_45,H06,Box_45_H06,2024-03-25T14:18:07Z,,
4273,c28,0x7e3,Box_45,A07,Box_45_A07,2024-03-25T14:18:40Z,,
4274,c28,0x617,Box_45,B07,Box_45_B07,2024-03-25T14:18:55Z,,
4275,c28,0x731,Box_45,C07,Box_45_C07,2024-03-25T14:19:15Z,,
4276,c28,0x3ff,Box_45,D07,Box_45_D07,2024-03-25T14:19:30Z,,
4277,c28,0x3cb,Box_45,E07,Box_45_E07,2024-03-25T14:19:42Z,,
4278,c28,0x64b,Box_45,F07,Box_45_F07,2024-03-25T14:19:56Z,,
4279,c28,0x4a1,Box_45,G07,Box_45_G07,2024-03-25T14:20:17Z,,
4280,c28,0x249,Box_45,H07,Box_45_H07,2024-03-25T14:20:31Z,,
4281,c28,0x1a8,Box_45,A08,Box_45_A08,2024-03-25T14:20:56Z,,
4282,c28,0x5f7,Box_45,B08,Box_45_B08,2024-03-25T14:21:52Z,,
4283,c28,0x5a6,Box_45,C08,Box_45_C08,2024-03-25T14:22:09Z,,
4284,c28,0x804,Box_45,D08,Box_45_D08,2024-03-25T14:22:32Z,,
4285,c28,0x725,Box_45,E08,Box_45_E08,2024-03-25T14:22:48Z,,
4286,c28,0x7e2,Box_45,F08,Box_45_F08,2024-03-25T14:23:06Z,,
4287,c28,0x5e0,Box_45,G08,Box_45_G08,2024-03-25T14:23:16Z,,
4288,c28,0x7b9,Box_45,H08,Box_45_H08,2024-03-25T14:23:34Z,,
4289,c28,0x745,Box_45,A09,Box_45_A09,2024-03-25T14:24:15Z,,
4290,c28,0x55d,Box_45,B09,Box_45_B09,2024-03-25T14:24:32Z,,
4291,c28,0x517,Box_45,C09,Box_45_C09,2024-03-25T14:24:56Z,,
4292,c28,0x645,Box_45,D09,Box_45_D09,2024-03-25T14:25:12Z,,
4293,c28,0x06c,Box_45,E09,Box_45_E09,2024-03-25T14:25:34Z,,
4294,c28,0x245,Box_45,F09,Box_45_F09,2024-03-25T14:25:46Z,,
4295,c28,0x0fb,Box_45,G09,Box_45_G09,2024-03-25T14:26:41Z,,
4296,c28,0x7bf,Box_45,H09,Box_45_H09,2024-03-25T14:27:15Z,,
4297,c28,0x41a,Box_45,A10,Box_45_A10,2024-03-25T14:27:44Z,,
4298,c28,0x366,Box_45,B10,Box_45_B10,2024-03-25T14:27:59Z,,
4299,c28,0x549,Box_45,C10,Box_45_C10,2024-03-25T14:28:14Z,,
4300,c28,0x151,Box_45,D10,Box_45_D10,2024-03-25T14:28:25Z,,
4301,c28,0x44c,Box_45,E10,Box_45_E10,2024-03-25T14:28:44Z,,
4302,c28,0x68e,Box_45,F10,Box_45_F10,2024-03-25T14:28:56Z,,
4303,c28,0x482,Box_45,G10,Box_45_G10,2024-03-25T14:29:04Z,,
4304,c28,0x81e,Box_45,H10,Box_45_H10,2024-03-25T14:29:14Z,,
